Well;Depth;GR;NPHI;RHOB;PEF;DT;RD_LOG;VSH;SW;KLOGH;PHIF;PHID;N-D;Cluster_all;PCA_1;PCA_2;Id_discreto;Lithofacies
F-5;3486.28;36.0016;0.1914;2.4119;3.5999;75.8456;0.9351;0.2696;0.723;8.452;0.137;0.136;0.055;3;-1.7492;-0.7326;1;F-TIDAL BAR
F-5;3486.53;50.4231;0.2044;2.3994;3.7762;84.1675;1.1592;0.3950;0.479;0.512;0.158;0.143;0.061;2;-0.7441;-0.6749;5;F-UPPER SHOREFACE
F-5;3486.78;51.1262;0.2116;2.2900;3.3157;89.1578;1.3740;0.4011;0.229;1.602;0.218;0.206;0.006;2;0.4250;-0.0336;5;F-UPPER SHOREFACE
F-5;3487.03;44.4243;0.2457;2.2061;2.9781;92.5398;1.2803;0.3428;0.182;10.765;0.261;0.254;-0.008;1;1.6863;0.1895;5;F-UPPER SHOREFACE
F-5;3487.28;40.2145;0.2425;2.1760;2.9815;93.1549;1.8101;0.3061;0.118;26.437;0.270;0.271;-0.028;1;1.8592;0.7313;5;F-UPPER SHOREFACE
F-5;3487.53;35.6343;0.2381;2.1600;2.9966;91.0438;2.1001;0.2667;0.101;61.758;0.273;0.280;-0.042;1;1.6974;1.0348;5;F-UPPER SHOREFACE
F-5;3487.78;32.4632;0.2393;2.1600;2.9388;93.7884;1.5147;0.2388;0.111;109.917;0.274;0.280;-0.041;1;1.9456;0.5328;5;F-UPPER SHOREFACE
F-5;3488.03;33.7735;0.2568;2.1699;2.8612;92.0848;1.2928;0.2503;0.119;92.605;0.277;0.274;-0.018;1;1.9988;0.3683;5;F-UPPER SHOREFACE
F-5;3488.28;33.7014;0.2430;2.1602;2.8113;92.5692;1.1824;0.2496;0.129;90.159;0.275;0.280;-0.037;1;1.8956;0.3013;5;F-UPPER SHOREFACE
F-5;3488.53;32.7555;0.2428;2.1600;2.8233;95.0403;1.1378;0.2413;0.133;107.473;0.275;0.280;-0.037;1;2.1050;0.2577;5;F-UPPER SHOREFACE
F-5;3488.78;34.7400;0.2430;2.1673;2.9681;93.9247;1.0866;0.2586;0.141;71.515;0.273;0.276;-0.033;1;1.9732;0.0470;5;F-UPPER SHOREFACE
F-5;3489.03;34.1918;0.2410;2.1600;2.9904;95.3197;1.0611;0.2539;0.143;81.428;0.274;0.280;-0.039;1;2.1055;0.0079;5;F-UPPER SHOREFACE
F-5;3489.28;28.4417;0.2409;2.1500;3.0548;85.4172;1.0653;0.2036;0.140;254.627;0.278;0.286;-0.045;3;1.2981;0.0768;5;F-UPPER SHOREFACE
F-5;3489.53;26.0304;0.2391;2.1500;3.0457;86.4592;1.0676;0.1828;0.139;382.491;0.277;0.286;-0.047;3;1.3573;0.1790;5;F-UPPER SHOREFACE
F-5;3489.78;30.1201;0.2386;2.1581;3.0503;87.7764;1.0689;0.2185;0.142;170.728;0.274;0.281;-0.043;3;1.4241;0.0245;5;F-UPPER SHOREFACE
F-5;3490.03;28.2040;0.2361;2.1501;2.9853;88.5876;1.0745;0.2018;0.141;257.580;0.276;0.286;-0.050;1;1.5004;0.1522;5;F-UPPER SHOREFACE
F-5;3490.28;26.8879;0.2424;2.1587;3.0507;93.4737;1.0822;0.1903;0.140;310.395;0.275;0.281;-0.038;3;1.9610;0.1375;5;F-UPPER SHOREFACE
F-5;3490.53;28.2545;0.2313;2.1575;2.9933;91.4171;1.0882;0.2022;0.140;224.790;0.271;0.281;-0.050;1;1.6315;0.1351;5;F-UPPER SHOREFACE
F-5;3490.78;27.9724;0.2245;2.1600;2.9859;85.9847;1.1281;0.1998;0.133;221.298;0.268;0.280;-0.056;1;1.0494;0.1796;5;F-UPPER SHOREFACE
F-5;3491.03;28.0998;0.2493;2.1597;2.9813;87.5424;1.1590;0.2008;0.123;259.927;0.278;0.280;-0.031;1;1.5468;0.2427;5;F-UPPER SHOREFACE
F-5;3491.28;28.6030;0.2467;2.1567;2.9856;84.0089;1.3041;0.2052;0.102;237.554;0.278;0.282;-0.035;1;1.2227;0.3689;5;F-UPPER SHOREFACE
F-5;3491.53;29.3276;0.2378;2.1632;3.1559;83.9887;1.5490;0.2116;0.094;188.282;0.272;0.278;-0.040;3;1.0551;0.4235;5;F-UPPER SHOREFACE
F-5;3491.78;32.2682;0.2250;2.1700;3.7959;85.8830;1.6919;0.2372;0.108;96.445;0.265;0.274;-0.049;3;0.9979;-0.0877;5;F-UPPER SHOREFACE
F-5;3492.03;37.6880;0.2340;2.1927;2.8495;82.9013;1.3618;0.2842;0.115;34.354;0.260;0.261;-0.027;1;0.7506;0.4069;5;F-UPPER SHOREFACE
F-5;3492.28;40.8709;0.2255;2.2771;2.7362;78.8742;1.2640;0.3119;0.102;11.084;0.228;0.213;0.013;1;-0.2027;0.3961;5;F-UPPER SHOREFACE
F-5;3492.53;45.9421;0.2291;2.4448;3.9047;73.9426;1.0673;0.3558;0.173;1.054;0.121;0.117;0.112;0;-1.5363;-0.8854;5;F-UPPER SHOREFACE
F-5;3492.78;53.9321;0.2240;2.5503;4.9929;65.5258;1.1918;0.4255;0.772;0.049;0.057;0.057;0.167;0;-2.9316;-1.7629;6;F-LOWER SHOREFACE
F-5;3493.03;61.9516;0.2035;2.5761;4.8655;64.3905;1.1754;0.4958;1.000;0.008;0.042;0.042;0.161;4;-3.4627;-1.6621;6;F-LOWER SHOREFACE
F-5;3493.28;68.1200;0.1974;2.6175;7.1321;70.4413;0.8956;0.5488;1.000;0.002;0.019;0.019;0.179;4;-3.2584;-4.0315;6;F-LOWER SHOREFACE
F-5;3493.53;63.0183;0.2085;2.5905;5.3476;73.8000;1.1984;0.5045;1.000;0.007;0.034;0.034;0.175;4;-2.6604;-2.0830;6;F-LOWER SHOREFACE
F-5;3493.78;53.9910;0.1838;2.6137;5.4815;73.6314;1.0380;0.4260;1.000;0.002;0.019;0.019;0.165;4;-3.1854;-2.3679;6;F-LOWER SHOREFACE
F-5;3494.03;48.3993;0.1552;2.6598;5.6369;72.3608;0.8913;0.3774;1.000;0.270;0.006;0.006;0.150;4;-3.9884;-2.6586;6;F-LOWER SHOREFACE
F-5;3494.28;43.2904;0.1407;2.6466;5.8094;66.8043;0.8042;0.3330;1.000;0.112;0.003;0.002;0.139;4;-4.6114;-2.9053;6;F-LOWER SHOREFACE
F-5;3494.53;38.3773;0.1313;2.6400;5.9093;63.5702;0.8135;0.2904;1.000;0.270;0.006;0.006;0.126;4;-4.9978;-2.9878;6;F-LOWER SHOREFACE
F-5;3494.78;35.4361;0.1270;2.6337;6.3342;65.3070;0.7615;0.2647;1.000;0.500;0.009;0.009;0.118;4;-4.8797;-3.4314;6;F-LOWER SHOREFACE
F-5;3495.03;34.8686;0.1220;2.6101;6.1866;61.7878;0.7596;0.2597;1.000;0.701;0.023;0.023;0.099;4;-5.1202;-3.2972;6;F-LOWER SHOREFACE
F-5;3495.28;35.0603;0.1338;2.6098;6.1413;59.4352;0.7815;0.2614;1.000;0.678;0.023;0.023;0.111;4;-5.1490;-3.2334;6;F-LOWER SHOREFACE
F-5;3495.53;35.7568;0.1359;2.5891;6.1114;64.1726;0.8032;0.2675;1.000;0.745;0.035;0.035;0.101;4;-4.5891;-3.1840;6;F-LOWER SHOREFACE
F-5;3495.78;35.9193;0.1360;2.5579;6.2320;67.7552;0.8173;0.2690;0.779;1.010;0.053;0.053;0.083;0;-4.0982;-3.2807;6;F-LOWER SHOREFACE
F-5;3496.03;34.0970;0.1349;2.5336;5.2612;67.5833;0.8340;0.2530;0.606;1.820;0.067;0.067;0.068;0;-3.9917;-2.3692;6;F-LOWER SHOREFACE
F-5;3496.28;33.5427;0.1341;2.5253;4.8141;68.9263;0.8579;0.2482;0.537;2.173;0.071;0.071;0.063;0;-3.8406;-1.9331;6;F-LOWER SHOREFACE
F-5;3496.53;33.8567;0.1267;2.5287;3.3686;65.7627;0.8804;0.2509;0.384;3.641;0.102;0.069;0.057;0;-4.2401;-0.5781;6;F-LOWER SHOREFACE
F-5;3496.78;32.7361;0.1238;2.5276;3.4202;65.2022;0.9017;0.2411;0.372;4.379;0.101;0.070;0.054;0;-4.3264;-0.6037;6;F-LOWER SHOREFACE
F-5;3497.03;33.0558;0.1321;2.5199;3.6952;65.3176;0.9661;0.2440;0.321;4.686;0.107;0.074;0.058;0;-4.1504;-0.7918;6;F-LOWER SHOREFACE
F-5;3497.28;35.7266;0.1338;2.5099;3.6302;65.1661;0.9846;0.2672;0.308;3.081;0.112;0.080;0.054;0;-4.0760;-0.7145;6;F-LOWER SHOREFACE
F-5;3497.53;38.4179;0.1405;2.4933;3.7913;65.0077;1.0030;0.2906;0.286;2.210;0.120;0.090;0.051;0;-3.8911;-0.8449;6;F-LOWER SHOREFACE
F-5;3497.78;40.9788;0.1620;2.4902;3.9535;68.9817;0.9535;0.3129;0.367;0.895;0.091;0.091;0.071;0;-3.2128;-1.0451;6;F-LOWER SHOREFACE
F-5;3498.03;46.0606;0.1680;2.5384;4.3008;71.7566;0.9013;0.3570;0.467;0.203;0.064;0.064;0.104;0;-3.1559;-1.4181;6;F-LOWER SHOREFACE
F-5;3498.28;55.5551;0.1767;2.5540;5.2709;71.2212;0.8298;0.4391;0.557;0.033;0.055;0.055;0.122;0;-3.1483;-2.3836;6;F-LOWER SHOREFACE
F-5;3498.53;64.4057;0.1888;2.5500;4.8683;72.8648;0.7954;0.5166;0.696;0.007;0.057;0.057;0.132;0;-2.7911;-2.0475;6;F-LOWER SHOREFACE
F-5;3498.78;69.8769;0.1854;2.5675;5.7103;74.1628;0.7485;0.5643;0.975;0.002;0.047;0.047;0.138;0;-2.8201;-2.8702;6;F-LOWER SHOREFACE
F-5;3499.03;71.5396;0.1930;2.5899;6.8232;71.9703;0.8482;0.5785;1.000;0.001;0.034;0.034;0.159;4;-3.0249;-3.7948;6;F-LOWER SHOREFACE
F-5;3499.28;71.3419;0.1967;2.5786;6.3590;71.8467;0.7379;0.5769;1.000;0.001;0.041;0.041;0.156;4;-2.9166;-3.4784;6;F-LOWER SHOREFACE
F-5;3499.53;71.1345;0.1836;2.5781;6.0692;72.7891;0.7953;0.5754;1.000;0.001;0.041;0.041;0.143;4;-3.0237;-3.1536;6;F-LOWER SHOREFACE
F-5;3499.78;62.1981;0.1509;2.6078;6.3258;68.1565;0.8799;0.4974;1.000;0.006;0.024;0.024;0.127;4;-4.0873;-3.3047;6;F-LOWER SHOREFACE
F-5;3500.03;45.4555;0.1176;2.6026;6.0509;62.0409;0.8972;0.3509;0.962;0.152;0.027;0.027;0.090;0;-5.0998;-3.0340;6;F-LOWER SHOREFACE
F-5;3500.28;34.6700;0.1650;2.4319;3.3558;64.7971;0.9379;0.2581;0.347;10.752;0.141;0.125;0.041;3;-3.2039;-0.5033;1;F-TIDAL BAR
F-5;3500.53;28.4932;0.1686;2.3132;3.5798;76.0960;0.9667;0.2042;0.233;55.688;0.193;0.193;-0.024;0;-1.5024;-0.6484;1;F-TIDAL BAR
F-5;3500.78;26.9236;0.2021;2.2600;3.1632;82.2206;1.0156;0.1906;0.193;120.455;0.225;0.223;-0.021;3;-0.1817;-0.1691;1;F-TIDAL BAR
F-5;3501.03;30.1921;0.2021;2.2600;2.9980;83.6945;1.0876;0.2190;0.180;66.945;0.225;0.223;-0.021;1;-0.0487;0.0172;1;F-TIDAL BAR
F-5;3501.28;31.0984;0.2062;2.2600;2.8650;83.1821;1.1463;0.2269;0.174;58.505;0.226;0.223;-0.017;3;-0.0315;0.1928;1;F-TIDAL BAR
F-5;3501.53;29.5950;0.2013;2.2602;2.8917;81.9535;1.1748;0.2139;0.168;74.002;0.224;0.223;-0.022;3;-0.2127;0.2080;1;F-TIDAL BAR
F-5;3501.78;29.4864;0.1978;2.2700;2.6127;82.2067;1.2029;0.2129;0.166;68.988;0.219;0.217;-0.019;3;-0.2987;0.4897;1;F-TIDAL BAR
F-5;3502.03;29.8003;0.1917;2.2679;2.5938;81.5635;1.2274;0.2157;0.165;63.661;0.218;0.218;-0.027;3;-0.4303;0.5280;1;F-TIDAL BAR
F-5;3502.28;30.2590;0.2035;2.2597;2.5624;81.4750;1.2487;0.2197;0.159;67.017;0.225;0.223;-0.020;3;-0.2178;0.5808;1;F-TIDAL BAR
F-5;3502.53;31.8705;0.1947;2.2453;2.5075;83.2165;1.2614;0.2337;0.156;51.307;0.227;0.231;-0.037;3;-0.1096;0.6329;1;F-TIDAL BAR
F-5;3502.78;31.2713;0.2074;2.2186;2.5860;85.0664;1.2721;0.2284;0.149;74.307;0.241;0.247;-0.039;3;0.3882;0.5878;1;F-TIDAL BAR
F-5;3503.03;32.3844;0.2217;2.2024;2.7810;85.1179;1.2695;0.2382;0.146;75.052;0.252;0.256;-0.034;3;0.6967;0.4061;1;F-TIDAL BAR
F-5;3503.28;30.6366;0.2109;2.2041;2.7131;86.0371;1.2666;0.2229;0.148;93.683;0.247;0.255;-0.044;3;0.6055;0.4791;1;F-TIDAL BAR
F-5;3503.53;28.6939;0.2170;2.2100;2.7888;86.7699;1.2594;0.2060;0.149;133.979;0.248;0.251;-0.034;3;0.7198;0.4310;1;F-TIDAL BAR
F-5;3503.78;27.9085;0.2178;2.2032;2.8907;85.8990;1.2551;0.1991;0.148;166.247;0.250;0.255;-0.038;3;0.6944;0.3559;1;F-TIDAL BAR
F-5;3504.03;27.8827;0.2216;2.1935;2.9539;88.7021;1.2465;0.1990;0.147;178.329;0.255;0.261;-0.039;3;1.0473;0.2976;1;F-TIDAL BAR
F-5;3504.28;28.8310;0.2162;2.2189;2.8266;88.6086;1.2429;0.2072;0.153;123.229;0.244;0.246;-0.030;3;0.8154;0.3718;1;F-TIDAL BAR
F-5;3504.53;29.3387;0.2222;2.2200;2.7209;89.6542;1.2366;0.2116;0.154;116.361;0.246;0.246;-0.024;3;0.9875;0.4579;1;F-TIDAL BAR
F-5;3504.78;30.9431;0.2257;2.2200;2.7597;88.2712;1.2263;0.2256;0.155;89.691;0.248;0.246;-0.020;3;0.9222;0.3927;1;F-TIDAL BAR
F-5;3505.03;31.8751;0.2271;2.2200;2.6938;87.7133;1.2203;0.2337;0.154;76.351;0.248;0.246;-0.019;3;0.8962;0.4378;1;F-TIDAL BAR
F-5;3505.28;31.9176;0.2103;2.2047;2.7128;88.5048;1.2119;0.2341;0.158;74.020;0.247;0.254;-0.044;3;0.8083;0.4102;1;F-TIDAL BAR
F-5;3505.53;33.5027;0.2172;2.2000;2.7823;89.4977;1.2121;0.2479;0.158;60.069;0.251;0.257;-0.040;1;1.0244;0.3364;1;F-TIDAL BAR
F-5;3505.78;32.7477;0.2260;2.2000;2.7781;88.8438;1.2150;0.2413;0.156;73.830;0.255;0.257;-0.031;1;1.0949;0.3530;1;F-TIDAL BAR
F-5;3506.03;32.2110;0.2110;2.2146;2.6591;88.1842;1.2117;0.2366;0.162;66.061;0.244;0.249;-0.038;1;0.7341;0.4537;1;F-TIDAL BAR
F-5;3506.28;32.0707;0.2114;2.2200;2.6747;88.6295;1.2025;0.2354;0.165;66.607;0.242;0.246;-0.034;3;0.7468;0.4305;1;F-TIDAL BAR
F-5;3506.53;28.6925;0.2307;2.2200;2.7971;87.8366;1.2066;0.2061;0.162;140.840;0.250;0.246;-0.015;3;0.9535;0.3750;1;F-TIDAL BAR
F-5;3506.78;27.3721;0.2123;2.2161;2.9664;87.9444;1.1993;0.1945;0.164;159.491;0.244;0.248;-0.036;3;0.7149;0.2251;1;F-TIDAL BAR
F-5;3507.03;29.5695;0.2244;2.2098;2.8345;90.2700;1.2073;0.2137;0.160;120.894;0.251;0.252;-0.027;3;1.1320;0.3270;1;F-TIDAL BAR
F-5;3507.28;30.9167;0.2344;2.2000;2.8424;89.9905;1.2076;0.2254;0.159;108.875;0.258;0.257;-0.023;3;1.3127;0.3114;1;F-TIDAL BAR
F-5;3507.53;31.7902;0.2361;2.1971;2.7970;91.0545;1.1999;0.2329;0.162;96.242;0.260;0.259;-0.023;3;1.4475;0.3365;1;F-TIDAL BAR
F-5;3507.78;31.9229;0.2302;2.1900;2.8245;88.4662;1.1921;0.2341;0.164;93.730;0.260;0.263;-0.033;3;1.1799;0.3015;1;F-TIDAL BAR
F-5;3508.03;30.8200;0.2297;2.1957;2.8460;88.6836;1.1868;0.2245;0.166;111.704;0.258;0.260;-0.030;3;1.1564;0.2892;1;F-TIDAL BAR
F-5;3508.28;30.7834;0.2305;2.1923;2.9135;89.1018;1.1669;0.2243;0.168;113.517;0.259;0.262;-0.031;3;1.2236;0.2083;1;F-TIDAL BAR
F-5;3508.53;32.4023;0.2350;2.1916;2.7966;86.7754;1.1463;0.2383;0.170;88.290;0.261;0.262;-0.027;3;1.0957;0.2771;1;F-TIDAL BAR
F-5;3508.78;32.8382;0.2353;2.1950;2.8220;85.5948;1.1567;0.2421;0.170;80.525;0.260;0.260;-0.025;3;0.9795;0.2587;1;F-TIDAL BAR
F-5;3509.03;30.8835;0.2435;2.1900;2.9295;89.5478;1.1626;0.2251;0.165;124.778;0.265;0.263;-0.019;3;1.4649;0.1973;1;F-TIDAL BAR
F-5;3509.28;29.3718;0.2177;2.1824;2.9001;86.9955;1.1774;0.2120;0.168;141.889;0.257;0.267;-0.050;3;0.9104;0.2515;1;F-TIDAL BAR
F-5;3509.53;28.7886;0.2199;2.1941;2.9434;85.2076;1.2315;0.2068;0.167;150.134;0.254;0.261;-0.041;3;0.7196;0.2720;1;F-TIDAL BAR
F-5;3509.78;31.1927;0.2241;2.2115;2.8248;88.1069;1.2755;0.2273;0.165;91.633;0.250;0.251;-0.027;3;0.9344;0.3837;1;F-TIDAL BAR
F-5;3510.03;38.3494;0.2198;2.2439;2.6383;84.1002;1.3138;0.2900;0.162;22.153;0.237;0.232;-0.012;3;0.3521;0.5443;1;F-TIDAL BAR
F-5;3510.28;44.5760;0.2278;2.3309;2.8656;81.5541;1.1541;0.3441;0.197;4.461;0.197;0.183;0.045;3;-0.2428;0.1614;1;F-TIDAL BAR
F-5;3510.53;53.1537;0.2135;2.4890;3.7854;83.9754;1.0761;0.4187;0.362;0.102;0.092;0.092;0.121;3;-1.1415;-0.7674;1;F-TIDAL BAR
F-5;3510.78;59.7120;0.2247;2.5136;4.3961;85.5208;1.0316;0.4758;0.456;0.022;0.078;0.078;0.147;3;-0.9756;-1.3747;1;F-TIDAL BAR
F-5;3511.03;60.9973;0.2346;2.4719;4.2397;75.0101;0.9439;0.4869;0.473;0.027;0.102;0.102;0.133;3;-1.4935;-1.3190;1;F-TIDAL BAR
F-5;3511.28;62.8261;0.2323;2.4411;4.2337;76.8843;0.9949;0.5028;0.542;0.027;0.119;0.119;0.113;0;-1.1840;-1.2621;1;F-TIDAL BAR
F-5;3511.53;59.1473;0.2432;2.4092;3.6053;79.4038;0.7915;0.4708;0.532;0.075;0.138;0.138;0.106;0;-0.6302;-0.8882;1;F-TIDAL BAR
F-5;3511.78;57.0681;0.2274;2.3761;3.6186;80.0901;0.7454;0.4528;0.514;0.152;0.157;0.157;0.071;6;-0.6135;-0.9469;1;F-TIDAL BAR
F-5;3512.03;60.7459;0.2373;2.3439;3.6325;76.2154;0.6683;0.4848;0.530;0.109;0.175;0.175;0.062;0;-0.6102;-1.0374;1;F-TIDAL BAR
F-5;3512.28;60.0913;0.2370;2.3445;3.7065;75.2349;0.5706;0.4791;0.523;0.173;0.192;0.175;0.062;0;-0.7037;-1.2039;1;F-TIDAL BAR
F-5;3512.53;58.4548;0.2342;2.4364;3.7851;71.2128;0.4855;0.4648;0.782;0.066;0.122;0.122;0.112;0;-1.6258;-1.3621;1;F-TIDAL BAR
F-5;3512.78;62.9187;0.2209;2.5395;5.0628;72.5605;0.4288;0.5036;0.999;0.011;0.063;0.063;0.158;3;-2.2917;-2.5960;1;F-TIDAL BAR
F-5;3513.03;66.9260;0.2260;2.5239;5.1535;73.8985;0.3968;0.5385;0.999;0.005;0.072;0.072;0.154;3;-2.0046;-2.7117;1;F-TIDAL BAR
F-5;3513.28;72.5346;0.2205;2.4702;5.0913;75.1498;0.4227;0.5872;0.923;0.004;0.103;0.103;0.118;3;-1.6560;-2.6284;1;F-TIDAL BAR
F-5;3513.53;75.5855;0.2257;2.4802;5.0754;70.1498;0.4270;0.6137;0.983;0.002;0.097;0.097;0.129;0;-2.0634;-2.6094;7;F-OFFSHORE
F-5;3513.78;76.2124;0.2349;2.5164;5.1572;71.7069;0.4693;0.6192;1.000;0.001;0.076;0.076;0.159;4;-2.0035;-2.6421;7;F-OFFSHORE
F-5;3514.03;75.3264;0.2224;2.5300;4.7691;74.6020;0.4781;0.6116;1.000;0.001;0.069;0.069;0.154;4;-2.0164;-2.2758;7;F-OFFSHORE
F-5;3514.28;80.7890;0.2248;2.5299;4.6881;74.2642;0.4713;0.6588;1.000;0.001;0.069;0.069;0.156;4;-2.0000;-2.2081;7;F-OFFSHORE
F-5;3514.53;83.8234;0.2547;2.5202;4.8731;72.2472;0.5181;0.6854;1.000;0.001;0.074;0.074;0.181;4;-1.6766;-2.3313;7;F-OFFSHORE
F-5;3514.78;84.2263;0.2662;2.5288;4.5856;76.1156;0.5834;0.6889;1.000;0.001;0.069;0.069;0.197;4;-1.2248;-2.0007;7;F-OFFSHORE
F-5;3515.03;84.2130;0.2734;2.5553;4.7986;76.4403;0.7131;0.6888;1.000;0.001;0.054;0.054;0.219;4;-1.2453;-2.0663;7;F-OFFSHORE
F-5;3515.28;83.2125;0.2610;2.5799;5.6116;69.2187;0.7734;0.6802;1.000;0.001;0.040;0.040;0.221;4;-2.1923;-2.7543;7;F-OFFSHORE
F-5;3515.53;79.0385;0.2645;2.5237;5.0844;62.0643;0.8933;0.6438;0.991;0.001;0.072;0.072;0.192;4;-2.4403;-2.1479;7;F-OFFSHORE
F-5;3515.78;68.7492;0.2697;2.4169;4.0431;59.8840;0.9916;0.5543;0.449;0.018;0.133;0.133;0.137;4;-1.9533;-1.0899;7;F-OFFSHORE
F-5;3516.03;57.8596;0.2686;2.3293;3.4928;70.5793;1.3892;0.4596;0.289;0.239;0.183;0.183;0.085;4;-0.5607;-0.1824;7;F-OFFSHORE
F-5;3516.28;43.8936;0.2911;2.3130;3.0950;78.1555;2.1922;0.3382;0.137;4.331;0.193;0.193;0.099;4;0.4887;0.9959;7;F-OFFSHORE
F-5;3516.53;28.9923;0.2511;2.2867;3.1248;81.7680;2.3010;0.2086;0.062;122.766;0.235;0.208;0.044;4;0.3423;1.1628;7;F-OFFSHORE
F-5;3516.78;21.1704;0.2161;2.2803;3.0295;84.1337;2.3010;0.1406;0.068;331.464;0.223;0.211;0.005;3;0.0591;1.3999;3;F-TIDAL CHANNEL
F-5;3517.03;21.4243;0.2003;2.3063;3.5778;84.2085;2.3010;0.1428;0.031;239.073;0.208;0.196;0.004;3;-0.3145;0.8288;3;F-TIDAL CHANNEL
F-5;3517.28;22.4884;0.2300;2.2689;2.9796;84.9857;2.3003;0.1521;0.080;315.893;0.233;0.218;0.012;1;0.4034;1.4340;3;F-TIDAL CHANNEL
F-5;3517.53;20.0499;0.2294;2.2027;2.9107;86.7666;2.0709;0.1309;0.093;740.676;0.255;0.256;-0.026;1;0.9266;1.5704;3;F-TIDAL CHANNEL
F-5;3517.78;19.3135;0.2233;2.1592;2.8755;90.4550;1.6562;0.1245;0.100;1048.606;0.268;0.280;-0.057;5;1.4060;1.4054;3;F-TIDAL CHANNEL
F-5;3518.03;21.0460;0.2099;2.1500;3.0853;89.3463;1.6078;0.1395;0.043;740.408;0.265;0.286;-0.076;5;1.1716;0.9429;3;F-TIDAL CHANNEL
F-5;3518.28;21.2856;0.2151;2.1582;3.4180;89.6530;1.6391;0.1416;0.030;697.030;0.265;0.281;-0.066;5;1.2268;0.6370;3;F-TIDAL CHANNEL
F-5;3518.53;20.3075;0.2227;2.1552;3.0708;90.1628;1.5860;0.1331;0.058;912.403;0.269;0.283;-0.060;5;1.3970;1.0574;3;F-TIDAL CHANNEL
F-5;3518.78;19.1203;0.2060;2.1500;2.7831;87.7493;1.6016;0.1228;0.070;1013.526;0.264;0.286;-0.080;5;0.9737;1.4104;3;F-TIDAL CHANNEL
F-5;3519.03;18.5059;0.1940;2.1500;2.7739;88.6160;1.5818;0.1174;0.082;1036.208;0.259;0.286;-0.092;5;0.8725;1.4152;3;F-TIDAL CHANNEL
F-5;3519.28;17.6109;0.1871;2.1399;2.8896;89.7985;1.5811;0.1096;0.087;1237.120;0.260;0.291;-0.104;5;0.9307;1.4517;3;F-TIDAL CHANNEL
F-5;3519.53;16.2641;0.2046;2.1307;2.7155;92.0493;1.5913;0.0979;0.090;1897.807;0.270;0.297;-0.092;5;1.4303;2.0951;3;F-TIDAL CHANNEL
F-5;3519.78;18.3709;0.2055;2.1467;2.8474;92.3150;1.6044;0.1163;0.093;1221.643;0.265;0.288;-0.082;5;1.3776;1.5030;3;F-TIDAL CHANNEL
F-5;3520.03;19.9736;0.2211;2.1468;2.8155;89.5589;1.6176;0.1302;0.093;991.741;0.271;0.288;-0.066;5;1.3696;1.3811;3;F-TIDAL CHANNEL
F-5;3520.28;19.1588;0.2088;2.1494;2.8303;89.7539;1.6226;0.1231;0.092;1030.476;0.265;0.286;-0.077;5;1.1908;1.4002;3;F-TIDAL CHANNEL
F-5;3520.53;19.1071;0.2064;2.1560;3.0784;88.8001;1.6520;0.1227;0.094;980.312;0.262;0.282;-0.076;5;1.0353;1.1654;3;F-TIDAL CHANNEL
F-5;3520.78;18.1489;0.2111;2.1626;2.8514;91.7727;1.6643;0.1144;0.093;1161.009;0.262;0.279;-0.067;5;1.3200;1.5162;3;F-TIDAL CHANNEL
F-5;3521.03;17.0443;0.2093;2.1876;2.8954;86.2573;1.6688;0.1047;0.094;1190.512;0.252;0.264;-0.055;5;0.6719;1.5013;3;F-TIDAL CHANNEL
F-5;3521.28;18.7999;0.1978;2.2097;2.7577;86.4987;1.6823;0.1199;0.104;707.605;0.240;0.252;-0.054;5;0.4005;1.2962;3;F-TIDAL CHANNEL
F-5;3521.53;20.0674;0.1933;2.1888;3.1324;88.3692;1.6916;0.1310;0.104;619.494;0.245;0.264;-0.070;5;0.6194;0.8974;3;F-TIDAL CHANNEL
F-5;3521.78;18.9654;0.2015;2.1799;3.1001;87.6559;1.7034;0.1215;0.097;832.773;0.252;0.269;-0.067;5;0.7268;1.0917;3;F-TIDAL CHANNEL
F-5;3522.03;17.6337;0.1931;2.1700;2.9620;86.1527;1.6893;0.1098;0.096;1070.620;0.252;0.274;-0.081;5;0.5298;1.3749;3;F-TIDAL CHANNEL
F-5;3522.28;17.7168;0.2130;2.1708;2.9001;85.6266;1.7149;0.1105;0.097;1210.789;0.260;0.274;-0.061;5;0.7698;1.5580;3;F-TIDAL CHANNEL
F-5;3522.53;18.9399;0.1963;2.1872;2.8458;86.2857;1.7606;0.1212;0.105;776.359;0.247;0.265;-0.068;5;0.4907;1.3431;3;F-TIDAL CHANNEL
F-5;3522.78;18.6658;0.1887;2.1936;3.0603;86.3471;1.7627;0.1188;0.105;736.802;0.242;0.261;-0.072;5;0.3478;1.1194;3;F-TIDAL CHANNEL
F-5;3523.03;16.6061;0.1951;2.1998;2.5947;85.1499;1.8009;0.1010;0.105;1071.922;0.242;0.257;-0.062;5;0.2982;1.8265;3;F-TIDAL CHANNEL
F-5;3523.28;15.5228;0.2091;2.1674;2.8193;84.5884;1.8077;0.0915;0.098;1787.476;0.259;0.276;-0.067;5;0.6392;2.1386;3;F-TIDAL CHANNEL
F-5;3523.53;15.9949;0.1922;2.1628;2.9270;85.9129;1.8224;0.0957;0.098;1480.872;0.254;0.278;-0.086;5;0.5347;1.8348;3;F-TIDAL CHANNEL
